run_id,condition_1,condition_2,condition_3,condition_4,condition_5
802,"(750.0, 3.5, 0.001, 10, 80.0)","(700.0, 3.0, 0.01, 8, 75.0)","(650.0, 2.8, 0.005, 7, 70.0)","(600.0, 2.5, 0.1, 5, 65.0)","(550.0, 2.0, 1.0, 4, 60.0)"
803,"(700.0, 1.5, 0.01, 10, 50.0)","(680.0, 1.6, 0.015, 9, 55.0)","(660.0, 1.7, 0.02, 8, 60.0)","(640.0, 1.8, 0.025, 7, 65.0)","(620.0, 1.9, 0.03, 6, 70.0)"
804,"(800.0, 3.0, 0.01, 10, 50.0)","(750.0, 3.5, 0.01, 12, 60.0)","(700.0, 4.0, 0.01, 8, 70.0)","(650.0, 4.5, 0.02, 6, 80.0)","(600.0, 5.0, 0.05, 5, 100.0)"
805,"(800.0, 3.5, 0.005, 10, 100.0)","(780.0, 3.2, 0.006, 9, 90.0)","(760.0, 3.0, 0.007, 8, 80.0)","(740.0, 2.7, 0.008, 7, 70.0)","(720.0, 2.5, 0.009, 6, 60.0)"
806,"(750.0, 2.5, 0.01, 5, 50.0)","(700.0, 2.0, 0.02, 4, 60.0)","(650.0, 1.8, 0.03, 3, 70.0)","(600.0, 1.5, 0.04, 2, 80.0)","(550.0, 1.3, 0.05, 1, 90.0)"
807,"(750.0, 1.5, 0.001, 10, 50.0)","(700.0, 1.8, 0.002, 8, 70.0)","(650.0, 1.6, 0.003, 6, 90.0)","(600.0, 1.4, 0.004, 5, 110.0)","(550.0, 1.2, 0.005, 4, 130.0)"
808,"(700.0, 2.0, 0.002, 5, 60.0)","(750.0, 1.5, 0.001, 5, 50.0)","(700.0, 2.0, 0.002, 5, 60.0)","(650.0, 2.5, 0.003, 5, 70.0)","(600.0, 3.0, 0.004, 5, 75.0)"
809,"(850.0, 3.0, 0.01, 10, 100.0)","(800.0, 2.5, 0.02, 8, 120.0)","(750.0, 2.0, 0.03, 6, 140.0)","(700.0, 1.5, 0.04, 4, 160.0)","(650.0, 1.0, 0.05, 2, 180.0)"
810,"(780.0, 2.0, 0.005, 5, 200.0)","(750.0, 1.8, 0.004, 4, 180.0)","(720.0, 1.6, 0.003, 3, 160.0)","(690.0, 1.4, 0.002, 2, 140.0)","(660.0, 1.0, 0.001, 1, 120.0)"
811,"(750.0, 2.5, 0.005, 10, 50.0)","(725.0, 2.3, 0.006, 8, 60.0)","(700.0, 2.0, 0.007, 6, 70.0)","(675.0, 1.8, 0.008, 4, 80.0)","(650.0, 1.5, 0.009, 2, 90.0)"
812,"(750.0, 2.5, 0.02, 10, 30.0)","(720.0, 2.0, 0.015, 8, 40.0)","(680.0, 1.8, 0.01, 6, 50.0)","(650.0, 1.5, 0.008, 4, 60.0)","(620.0, 1.2, 0.005, 2, 70.0)"
813,"(750.0, 2.5, 0.001, 8, 30.0)","(700.0, 2.0, 0.005, 6, 40.0)","(650.0, 1.8, 0.008, 5, 50.0)","(600.0, 1.5, 0.01, 4, 60.0)","(550.0, 1.2, 0.015, 3, 70.0)"
814,"(750.0, 2.0, 0.01, 5, 100.0)","(700.0, 1.8, 0.02, 4, 120.0)","(650.0, 1.5, 0.03, 3, 140.0)","(600.0, 1.3, 0.04, 2, 160.0)","(550.0, 1.0, 0.05, 1, 180.0)"
815,"(800.0, 2.5, 0.0001, 10, 100.0)","(750.0, 2.5, 0.001, 8, 120.0)","(700.0, 2.0, 0.003, 6, 150.0)","(650.0, 1.8, 0.005, 4, 180.0)","(600.0, 1.5, 0.01, 2, 200.0)"
816,"(800.0, 3.0, 0.01, 10, 100.0)","(780.0, 2.5, 0.015, 8, 90.0)","(760.0, 2.0, 0.02, 6, 80.0)","(740.0, 1.8, 0.025, 5, 70.0)","(720.0, 1.5, 0.03, 4, 60.0)"
817,"(800.0, 3.0, 0.01, 10, 30.0)","(750.0, 2.5, 0.01, 8, 40.0)","(700.0, 2.0, 0.01, 6, 50.0)","(650.0, 1.8, 0.01, 5, 60.0)","(600.0, 1.5, 0.01, 4, 70.0)"
818,"(700.0, 1.8, 0.02, 5, 50.0)","(700.0, 1.8, 0.02, 5, 50.0)","(680.0, 1.9, 0.03, 5, 60.0)","(650.0, 1.6, 0.04, 5, 70.0)","(630.0, 1.7, 0.05, 5, 80.0)"
819,"(850.0, 3.0, 0.001, 10, 100.0)","(800.0, 2.5, 0.002, 8, 80.0)","(750.0, 2.0, 0.003, 6, 60.0)","(700.0, 1.5, 0.004, 4, 40.0)","(650.0, 1.0, 0.005, 2, 20.0)"
820,"(750.0, 3.0, 0.005, 10, 300.0)","(700.0, 2.5, 0.008, 8, 250.0)","(650.0, 2.0, 0.01, 6, 200.0)","(600.0, 1.5, 0.015, 4, 150.0)","(550.0, 1.0, 0.02, 2, 100.0)"
821,"(880.0, 3.0, 0.001, 5, 200.0)","(850.0, 2.5, 0.002, 6, 250.0)","(800.0, 2.0, 0.003, 7, 300.0)","(750.0, 1.5, 0.004, 8, 350.0)","(700.0, 1.0, 0.005, 10, 400.0)"
822,"(750.0, 2.0, 0.01, 4, 50.0)","(700.0, 1.8, 0.02, 5, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(600.0, 1.3, 0.04, 2, 80.0)","(550.0, 1.0, 0.05, 1, 90.0)"
823,"(750.0, 2.5, 0.003, 10, 50.0)","(700.0, 2.2, 0.004, 9, 60.0)","(650.0, 2.0, 0.005, 8, 70.0)","(600.0, 1.8, 0.006, 7, 80.0)","(550.0, 1.5, 0.007, 6, 90.0)"
824,"(750.0, 2.0, 0.01, 5, 50.0)","(720.0, 1.8, 0.012, 4, 60.0)","(700.0, 1.6, 0.015, 3, 70.0)","(680.0, 1.5, 0.018, 2, 80.0)","(650.0, 1.3, 0.02, 1, 90.0)"
825,"(800.0, 3.5, 0.005, 10, 30.0)","(750.0, 3.0, 0.006, 9, 28.0)","(700.0, 2.5, 0.007, 8, 26.0)","(650.0, 2.0, 0.008, 7, 24.0)","(600.0, 1.5, 0.009, 6, 22.0)"
826,"(750.0, 1.8, 0.001, 10, 50.0)","(700.0, 1.5, 0.002, 8, 80.0)","(650.0, 1.3, 0.003, 6, 100.0)","(600.0, 1.1, 0.004, 4, 150.0)","(550.0, 0.9, 0.005, 2, 200.0)"
827,"(750.0, 2.0, 0.01, 5, 50.0)","(750.0, 2.0, 0.01, 10, 100.0)","(700.0, 1.8, 0.02, 8, 120.0)","(650.0, 1.5, 0.03, 6, 140.0)","(600.0, 1.3, 0.04, 4, 160.0)"
828,"(700.0, 2.0, 1e-05, 5, 50.0)","(650.0, 2.5, 0.0001, 4, 60.0)","(600.0, 3.0, 0.001, 3, 70.0)","(550.0, 3.5, 0.01, 2, 80.0)","(500.0, 4.0, 0.1, 1, 90.0)"
829,"(850.0, 3.5, 0.005, 10, 100.0)","(825.0, 3.2, 0.006, 9, 95.0)","(800.0, 3.0, 0.007, 8, 90.0)","(775.0, 2.8, 0.008, 7, 85.0)","(750.0, 2.5, 0.009, 6, 80.0)"
830,"(800.0, 3.0, 0.005, 10, 50.0)","(750.0, 2.5, 0.006, 10, 60.0)","(700.0, 2.0, 0.007, 8, 70.0)","(650.0, 1.5, 0.008, 6, 80.0)","(600.0, 1.0, 0.009, 4, 90.0)"
831,"(800.0, 3.0, 0.001, 10, 100.0)","(750.0, 2.5, 0.0015, 8, 90.0)","(700.0, 2.0, 0.002, 6, 80.0)","(650.0, 1.8, 0.0025, 4, 70.0)","(600.0, 1.5, 0.003, 2, 60.0)"
832,"(800.0, 3.5, 0.002, 10, 150.0)","(780.0, 4.0, 0.0015, 8, 120.0)","(750.0, 4.5, 0.001, 7, 100.0)","(720.0, 5.0, 0.0008, 6, 80.0)","(700.0, 4.8, 0.0006, 5, 60.0)"
833,"(750.0, 2.5, 0.005, 10, 100.0)","(700.0, 2.0, 0.008, 8, 120.0)","(650.0, 1.8, 0.012, 6, 140.0)","(600.0, 1.5, 0.015, 4, 160.0)","(550.0, 1.2, 0.02, 2, 180.0)"
834,"(700.0, 2.5, 0.01, 5, 50.0)","(650.0, 2.0, 0.02, 4, 60.0)","(600.0, 1.8, 0.03, 3, 70.0)","(550.0, 1.5, 0.04, 2, 80.0)","(500.0, 1.0, 0.05, 1, 90.0)"
835,"(750.0, 2.5, 0.001, 10, 100.0)","(700.0, 2.0, 0.002, 8, 120.0)","(650.0, 1.8, 0.003, 7, 140.0)","(600.0, 1.5, 0.004, 6, 160.0)","(550.0, 1.0, 0.005, 5, 180.0)"
836,"(700.0, 1.5, 0.05, 5, 100.0)","(650.0, 1.4, 0.05, 6, 80.0)","(600.0, 1.3, 0.055, 7, 90.0)","(550.0, 1.2, 0.06, 8, 100.0)","(450.0, 1.0, 0.07, 10, 120.0)"
837,"(800.0, 3.0, 0.01, 10, 100.0)","(750.0, 2.5, 0.015, 8, 90.0)","(700.0, 2.0, 0.02, 6, 80.0)","(650.0, 1.5, 0.025, 4, 70.0)","(600.0, 1.0, 0.03, 2, 60.0)"
838,"(800.0, 3.0, 0.005, 10, 100.0)","(780.0, 2.8, 0.006, 9, 110.0)","(760.0, 2.6, 0.007, 8, 120.0)","(740.0, 2.4, 0.008, 7, 130.0)","(720.0, 2.2, 0.009, 6, 140.0)"
839,"(700.0, 2.0, 0.01, 5, 100.0)","(680.0, 1.8, 0.02, 4, 90.0)","(650.0, 1.5, 0.03, 3, 80.0)","(630.0, 1.3, 0.04, 2, 70.0)","(600.0, 1.0, 0.05, 1, 60.0)"
840,"(800.0, 2.5, 0.002, 10, 50.0)","(750.0, 2.0, 0.003, 8, 55.0)","(700.0, 1.8, 0.004, 6, 60.0)","(650.0, 1.5, 0.005, 4, 65.0)","(500.0, 1.0, 0.006, 2, 70.0)"
841,"(800.0, 2.5, 0.01, 10, 100.0)","(750.0, 2.0, 0.02, 8, 120.0)","(700.0, 1.8, 0.03, 6, 150.0)","(650.0, 1.5, 0.04, 4, 200.0)","(600.0, 1.0, 0.05, 2, 250.0)"
842,"(750.0, 2.0, 0.001, 5, 50.0)","(720.0, 1.8, 0.002, 4, 60.0)","(700.0, 1.6, 0.003, 3, 65.0)","(680.0, 1.4, 0.004, 2, 70.0)","(650.0, 1.2, 0.005, 1, 80.0)"
843,"(850.0, 3.5, 0.1, 10, 100.0)","(800.0, 3.0, 0.05, 10, 90.0)","(750.0, 2.5, 0.08, 8, 80.0)","(700.0, 2.0, 0.1, 6, 70.0)","(650.0, 1.5, 0.12, 4, 60.0)"
844,"(720.0, 1.8, 0.006, 4, 85.0)","(700.0, 1.5, 0.005, 5, 80.0)","(680.0, 1.4, 0.004, 6, 75.0)","(650.0, 1.2, 0.003, 3, 70.0)","(600.0, 1.0, 0.002, 2, 60.0)"
845,"(700.0, 2.5, 0.0001, 10, 20.0)","(680.0, 2.0, 0.0002, 8, 30.0)","(660.0, 1.8, 0.0003, 6, 40.0)","(640.0, 1.5, 0.0004, 4, 50.0)","(620.0, 1.2, 0.0005, 2, 60.0)"
846,"(750.0, 2.0, 0.005, 10, 50.0)","(700.0, 1.8, 0.01, 8, 60.0)","(650.0, 1.5, 0.02, 6, 70.0)","(600.0, 1.3, 0.03, 4, 80.0)","(550.0, 1.0, 0.04, 2, 90.0)"
847,"(750.0, 2.5, 0.005, 10, 100.0)","(700.0, 2.0, 0.01, 8, 80.0)","(650.0, 1.8, 0.003, 6, 60.0)","(600.0, 1.5, 0.006, 4, 50.0)","(550.0, 1.0, 0.1, 2, 40.0)"
848,"(750.0, 1.8, 0.01, 5, 50.0)","(700.0, 2.0, 0.009, 6, 60.0)","(650.0, 2.2, 0.008, 7, 70.0)","(600.0, 2.4, 0.007, 8, 80.0)","(550.0, 2.5, 0.006, 9, 90.0)"
849,"(750.0, 2.5, 0.005, 10, 150.0)","(720.0, 2.2, 0.008, 8, 140.0)","(700.0, 2.0, 0.01, 6, 130.0)","(680.0, 1.8, 0.015, 5, 120.0)","(650.0, 1.5, 0.02, 4, 110.0)"
850,"(700.0, 2.5, 0.001, 10, 50.0)","(680.0, 2.2, 0.0015, 8, 60.0)","(660.0, 2.0, 0.002, 6, 70.0)","(640.0, 1.8, 0.0025, 4, 80.0)","(620.0, 1.5, 0.003, 2, 90.0)"
851,"(850.0, 3.0, 0.0001, 10, 100.0)","(800.0, 2.8, 0.0002, 9, 120.0)","(750.0, 2.5, 0.0003, 8, 150.0)","(700.0, 2.3, 0.0004, 7, 180.0)","(650.0, 2.0, 0.0005, 6, 200.0)"
852,"(800.0, 3.5, 0.001, 10, 100.0)","(780.0, 3.2, 0.0015, 8, 110.0)","(760.0, 3.0, 0.002, 6, 120.0)","(740.0, 2.8, 0.0025, 4, 130.0)","(720.0, 2.5, 0.003, 2, 140.0)"
853,"(700.0, 2.5, 0.002, 5, 50.0)","(750.0, 3.0, 0.01, 4, 60.0)","(720.0, 2.0, 0.003, 6, 45.0)","(680.0, 2.8, 0.004, 3, 70.0)","(650.0, 1.8, 0.005, 2, 80.0)"
854,"(700.0, 2.5, 0.001, 10, 100.0)","(680.0, 2.3, 0.0015, 9, 95.0)","(660.0, 2.0, 0.002, 8, 90.0)","(640.0, 1.8, 0.0025, 7, 85.0)","(620.0, 1.5, 0.003, 6, 80.0)"
855,"(750.0, 2.0, 0.001, 10, 50.0)","(700.0, 1.8, 0.002, 5, 60.0)","(650.0, 1.5, 0.003, 4, 70.0)","(600.0, 1.3, 0.004, 3, 80.0)","(550.0, 1.0, 0.005, 2, 90.0)"
856,"(800.0, 3.5, 0.005, 10, 200.0)","(780.0, 3.3, 0.006, 12, 220.0)","(760.0, 3.1, 0.007, 14, 240.0)","(740.0, 2.9, 0.008, 15, 260.0)","(720.0, 2.7, 0.009, 15, 280.0)"
857,"(700.0, 3.0, 0.005, 5, 50.0)","(750.0, 2.8, 0.006, 5, 60.0)","(720.0, 2.5, 0.007, 5, 70.0)","(680.0, 2.2, 0.008, 5, 80.0)","(650.0, 2.0, 0.009, 5, 90.0)"
858,"(750.0, 1.5, 0.002, 5, 100.0)","(700.0, 1.4, 0.003, 5, 90.0)","(650.0, 1.3, 0.004, 5, 80.0)","(600.0, 1.2, 0.005, 5, 70.0)","(550.0, 1.1, 0.006, 5, 60.0)"
859,"(700.0, 2.0, 0.001, 5, 50.0)","(720.0, 1.8, 0.002, 4, 60.0)","(680.0, 1.6, 0.003, 3, 70.0)","(650.0, 1.4, 0.004, 2, 80.0)","(600.0, 1.2, 0.005, 1, 90.0)"
860,"(800.0, 3.5, 0.0005, 10, 200.0)","(750.0, 3.0, 0.0006, 8, 180.0)","(700.0, 2.5, 0.0007, 6, 160.0)","(650.0, 2.0, 0.0008, 4, 140.0)","(600.0, 1.5, 0.0009, 2, 120.0)"
861,"(750.0, 2.5, 0.02, 10, 100.0)","(720.0, 2.0, 0.03, 8, 120.0)","(690.0, 1.8, 0.04, 6, 140.0)","(660.0, 1.5, 0.05, 4, 160.0)","(630.0, 1.2, 0.06, 2, 180.0)"
862,"(850.0, 3.0, 0.005, 10, 100.0)","(800.0, 2.5, 0.006, 8, 110.0)","(750.0, 2.0, 0.007, 6, 120.0)","(700.0, 1.5, 0.008, 4, 130.0)","(650.0, 1.0, 0.009, 2, 140.0)"
863,"(800.0, 3.0, 0.001, 10, 100.0)","(750.0, 2.5, 0.0005, 8, 90.0)","(700.0, 2.0, 0.001, 6, 80.0)","(650.0, 1.8, 0.002, 4, 70.0)","(600.0, 1.5, 0.003, 2, 60.0)"
864,"(800.0, 3.0, 0.005, 10, 100.0)","(750.0, 2.8, 0.006, 9, 95.0)","(700.0, 2.5, 0.007, 8, 90.0)","(650.0, 2.2, 0.008, 7, 85.0)","(600.0, 2.0, 0.009, 6, 80.0)"
865,"(750.0, 2.5, 0.0002, 10, 100.0)","(700.0, 2.2, 0.0003, 9, 95.0)","(650.0, 2.0, 0.0004, 8, 90.0)","(600.0, 1.8, 0.0005, 7, 85.0)","(550.0, 1.5, 0.0006, 6, 80.0)"
866,"(750.0, 3.5, 0.01, 10, 50.0)","(700.0, 3.0, 0.015, 8, 70.0)","(650.0, 3.2, 0.018, 6, 80.0)","(600.0, 3.0, 0.02, 4, 90.0)","(550.0, 2.8, 0.025, 2, 100.0)"
867,"(700.0, 2.5, 0.01, 5, 100.0)","(650.0, 2.3, 0.012, 4, 90.0)","(600.0, 2.0, 0.015, 3, 80.0)","(550.0, 1.8, 0.018, 2, 70.0)","(500.0, 1.5, 0.02, 1, 60.0)"
868,"(700.0, 1.5, 0.01, 1, 50.0)","(650.0, 1.6, 0.01, 2, 60.0)","(600.0, 1.7, 0.01, 3, 70.0)","(550.0, 1.8, 0.01, 4, 80.0)","(500.0, 1.9, 0.01, 5, 90.0)"
869,"(700.0, 2.0, 0.005, 5, 50.0)","(680.0, 1.8, 0.006, 4, 60.0)","(650.0, 1.5, 0.007, 3, 70.0)","(620.0, 1.3, 0.008, 2, 80.0)","(600.0, 1.0, 0.009, 1, 90.0)"
870,"(800.0, 3.0, 0.05, 10, 200.0)","(750.0, 2.5, 0.03, 8, 180.0)","(700.0, 2.0, 0.02, 6, 160.0)","(650.0, 1.8, 0.015, 4, 140.0)","(600.0, 1.5, 0.01, 2, 120.0)"
871,"(700.0, 2.0, 0.01, 5, 50.0)","(680.0, 1.8, 0.02, 4, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(630.0, 1.3, 0.04, 2, 80.0)","(550.0, 1.0, 0.05, 1, 90.0)"
872,"(850.0, 3.0, 0.005, 10, 100.0)","(800.0, 2.8, 0.006, 9, 95.0)","(750.0, 2.5, 0.007, 8, 90.0)","(700.0, 2.0, 0.008, 7, 85.0)","(650.0, 1.8, 0.009, 6, 80.0)"
873,"(850.0, 3.5, 0.01, 8, 50.0)","(800.0, 3.0, 0.01, 7, 60.0)","(750.0, 2.5, 0.01, 6, 70.0)","(700.0, 2.0, 0.01, 5, 80.0)","(650.0, 1.5, 0.01, 4, 90.0)"
874,"(800.0, 2.0, 0.005, 10, 100.0)","(750.0, 1.8, 0.01, 8, 90.0)","(700.0, 1.5, 0.02, 6, 80.0)","(650.0, 1.3, 0.03, 4, 70.0)","(600.0, 1.0, 0.04, 2, 60.0)"
875,"(750.0, 2.5, 0.001, 10, 50.0)","(700.0, 2.0, 0.0005, 8, 60.0)","(650.0, 1.8, 0.0001, 6, 70.0)","(600.0, 1.5, 0.0002, 4, 80.0)","(550.0, 1.2, 5e-05, 2, 90.0)"
876,"(800.0, 2.5, 0.0001, 10, 100.0)","(780.0, 2.3, 0.00015, 8, 120.0)","(750.0, 2.0, 0.0002, 5, 150.0)","(720.0, 1.8, 0.00025, 3, 200.0)","(700.0, 1.5, 0.0003, 2, 250.0)"
877,"(750.0, 2.5, 0.01, 10, 100.0)","(720.0, 2.0, 0.012, 8, 90.0)","(700.0, 1.8, 0.015, 6, 80.0)","(680.0, 1.5, 0.02, 4, 70.0)","(650.0, 1.2, 0.025, 2, 60.0)"
878,"(850.0, 4.0, 0.1, 10, 50.0)","(800.0, 3.5, 0.2, 8, 60.0)","(750.0, 3.0, 0.3, 6, 70.0)","(700.0, 2.5, 0.4, 4, 80.0)","(650.0, 2.0, 0.5, 2, 90.0)"
879,"(750.0, 2.5, 0.01, 3, 100.0)","(730.0, 2.0, 0.015, 4, 120.0)","(710.0, 1.8, 0.02, 5, 140.0)","(690.0, 1.5, 0.025, 6, 160.0)","(670.0, 1.0, 0.03, 7, 180.0)"
880,"(750.0, 2.0, 0.001, 10, 50.0)","(700.0, 1.8, 0.002, 8, 60.0)","(650.0, 1.5, 0.003, 6, 70.0)","(600.0, 1.3, 0.004, 4, 80.0)","(550.0, 1.0, 0.005, 2, 90.0)"
881,"(800.0, 2.5, 0.01, 5, 20.0)","(780.0, 2.0, 0.015, 6, 25.0)","(760.0, 1.8, 0.02, 7, 30.0)","(740.0, 1.5, 0.025, 8, 35.0)","(720.0, 1.0, 0.03, 10, 40.0)"
882,"(750.0, 2.5, 0.005, 10, 100.0)","(700.0, 2.2, 0.006, 9, 95.0)","(650.0, 2.0, 0.007, 8, 90.0)","(600.0, 1.8, 0.008, 7, 85.0)","(550.0, 1.6, 0.009, 6, 80.0)"
883,"(850.0, 2.5, 0.1, 10, 50.0)","(825.0, 2.0, 0.05, 8, 60.0)","(800.0, 1.8, 0.03, 7, 70.0)","(775.0, 1.5, 0.02, 6, 80.0)","(750.0, 1.0, 0.01, 5, 90.0)"
884,"(800.0, 3.0, 0.001, 10, 100.0)","(780.0, 3.5, 0.002, 10, 120.0)","(760.0, 4.0, 0.003, 8, 140.0)","(740.0, 4.0, 0.004, 6, 160.0)","(720.0, 5.0, 0.005, 5, 180.0)"
885,"(850.0, 2.5, 0.001, 5, 100.0)","(800.0, 2.0, 0.002, 4, 120.0)","(750.0, 1.8, 0.003, 3, 140.0)","(700.0, 1.5, 0.004, 2, 160.0)","(650.0, 1.0, 0.005, 1, 180.0)"
886,"(850.0, 3.5, 0.005, 10, 200.0)","(800.0, 3.2, 0.008, 7, 250.0)","(750.0, 3.0, 0.01, 5, 300.0)","(700.0, 2.8, 0.015, 3, 350.0)","(650.0, 2.5, 0.02, 1, 400.0)"
887,"(800.0, 2.5, 0.005, 10, 200.0)","(750.0, 2.0, 0.006, 8, 250.0)","(700.0, 1.8, 0.007, 6, 300.0)","(650.0, 1.5, 0.008, 5, 350.0)","(600.0, 1.3, 0.009, 4, 400.0)"
888,"(700.0, 3.0, 0.005, 10, 50.0)","(680.0, 2.5, 0.006, 8, 60.0)","(650.0, 2.0, 0.007, 6, 70.0)","(620.0, 1.8, 0.008, 4, 80.0)","(600.0, 1.5, 0.009, 2, 90.0)"
889,"(700.0, 3.0, 0.005, 10, 100.0)","(650.0, 2.5, 0.006, 9, 90.0)","(600.0, 2.0, 0.007, 8, 80.0)","(550.0, 1.5, 0.008, 7, 70.0)","(500.0, 1.0, 0.009, 6, 60.0)"
890,"(850.0, 3.0, 0.002, 10, 100.0)","(800.0, 2.8, 0.003, 8, 95.0)","(750.0, 2.5, 0.004, 6, 90.0)","(700.0, 2.2, 0.005, 4, 85.0)","(650.0, 2.0, 0.006, 2, 80.0)"
891,"(750.0, 1.8, 0.005, 5, 80.0)","(700.0, 1.5, 0.005, 5, 100.0)","(650.0, 1.2, 0.005, 4, 90.0)","(600.0, 1.0, 0.005, 4, 80.0)","(550.0, 0.8, 0.005, 3, 70.0)"
892,"(800.0, 2.5, 0.0001, 10, 50.0)","(780.0, 2.0, 0.0002, 8, 45.0)","(760.0, 1.8, 0.0003, 6, 40.0)","(740.0, 1.5, 0.0004, 5, 35.0)","(720.0, 1.3, 0.0005, 4, 30.0)"
893,"(750.0, 2.0, 0.01, 10, 100.0)","(800.0, 2.5, 0.005, 8, 90.0)","(850.0, 3.0, 0.002, 6, 80.0)","(875.0, 3.5, 0.001, 4, 70.0)","(900.0, 4.0, 0.0005, 2, 60.0)"
894,"(750.0, 2.5, 0.001, 10, 50.0)","(700.0, 2.2, 0.002, 8, 60.0)","(650.0, 2.0, 0.003, 6, 70.0)","(600.0, 1.8, 0.004, 4, 80.0)","(550.0, 1.5, 0.005, 2, 90.0)"
895,"(700.0, 2.0, 0.01, 5, 50.0)","(680.0, 1.8, 0.02, 4, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(620.0, 1.3, 0.04, 2, 80.0)","(590.0, 1.0, 0.05, 1, 90.0)"
896,"(700.0, 2.5, 0.01, 5, 100.0)","(680.0, 2.0, 0.02, 10, 120.0)","(650.0, 1.8, 0.03, 15, 150.0)","(620.0, 1.5, 0.04, 10, 180.0)","(590.0, 1.2, 0.05, 5, 200.0)"
897,"(850.0, 3.0, 0.001, 10, 100.0)","(800.0, 2.5, 0.002, 8, 120.0)","(750.0, 2.0, 0.003, 6, 150.0)","(700.0, 1.8, 0.004, 5, 180.0)","(650.0, 1.5, 0.005, 4, 200.0)"
898,"(750.0, 2.5, 0.01, 10, 100.0)","(720.0, 2.0, 0.02, 8, 90.0)","(700.0, 1.8, 0.03, 6, 80.0)","(680.0, 1.5, 0.04, 4, 70.0)","(650.0, 1.0, 0.05, 2, 60.0)"
899,"(800.0, 2.5, 0.001, 10, 100.0)","(750.0, 2.3, 0.001, 9, 90.0)","(700.0, 2.0, 0.001, 8, 80.0)","(650.0, 1.7, 0.001, 7, 70.0)","(600.0, 1.5, 0.001, 6, 60.0)"
900,"(850.0, 3.0, 0.005, 10, 100.0)","(800.0, 2.5, 0.006, 8, 120.0)","(750.0, 2.0, 0.007, 6, 140.0)","(700.0, 1.8, 0.008, 4, 160.0)","(650.0, 1.5, 0.009, 2, 180.0)"
901,"(800.0, 1.5, 0.0005, 10, 30.0)","(780.0, 1.4, 0.0006, 9, 40.0)","(760.0, 1.3, 0.0007, 8, 50.0)","(740.0, 1.2, 0.0008, 7, 60.0)","(720.0, 1.1, 0.0009, 6, 70.0)"
902,"(800.0, 3.0, 0.0001, 10, 100.0)","(750.0, 2.5, 0.0002, 8, 150.0)","(700.0, 2.0, 0.0003, 6, 200.0)","(650.0, 1.8, 0.0004, 4, 250.0)","(600.0, 1.5, 0.0005, 2, 300.0)"
903,"(750.0, 2.5, 0.001, 5, 50.0)","(720.0, 2.0, 0.002, 4, 60.0)","(690.0, 1.8, 0.003, 3, 70.0)","(660.0, 1.5, 0.004, 2, 80.0)","(630.0, 1.0, 0.005, 1, 90.0)"
904,"(750.0, 1.5, 0.01, 5, 50.0)","(700.0, 1.8, 0.02, 4, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(600.0, 1.3, 0.04, 2, 80.0)","(550.0, 1.0, 0.05, 1, 90.0)"
905,"(800.0, 3.0, 0.005, 10, 100.0)","(750.0, 2.5, 0.006, 9, 120.0)","(700.0, 2.0, 0.007, 8, 140.0)","(650.0, 1.5, 0.008, 7, 160.0)","(600.0, 1.0, 0.009, 6, 180.0)"
906,"(700.0, 2.0, 0.0001, 5, 100.0)","(680.0, 1.8, 5e-05, 6, 95.0)","(660.0, 1.6, 2e-05, 7, 90.0)","(640.0, 1.4, 1e-05, 8, 85.0)","(620.0, 1.2, 5e-06, 9, 80.0)"
907,"(700.0, 2.0, 0.002, 5, 50.0)","(680.0, 1.8, 0.02, 4, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(600.0, 1.3, 0.04, 2, 80.0)","(550.0, 1.0, 0.05, 1, 90.0)"
908,"(700.0, 2.5, 0.0001, 5, 50.0)","(650.0, 2.3, 0.0002, 4, 60.0)","(600.0, 2.1, 0.0003, 3, 70.0)","(550.0, 1.9, 0.0004, 2, 80.0)","(500.0, 1.7, 0.0005, 1, 90.0)"
909,"(650.0, 1.5, 0.002, 5, 50.0)","(600.0, 1.3, 0.003, 4, 60.0)","(550.0, 1.1, 0.004, 3, 70.0)","(500.0, 0.9, 0.005, 2, 80.0)","(450.0, 0.7, 0.006, 1, 90.0)"
910,"(800.0, 3.0, 0.01, 10, 100.0)","(750.0, 2.5, 0.008, 8, 90.0)","(700.0, 2.0, 0.006, 6, 80.0)","(650.0, 1.8, 0.004, 5, 70.0)","(600.0, 1.5, 0.002, 4, 60.0)"
911,"(800.0, 3.0, 0.0005, 10, 100.0)","(780.0, 2.5, 0.0006, 9, 95.0)","(750.0, 2.0, 0.0007, 8, 90.0)","(720.0, 1.8, 0.0008, 7, 85.0)","(700.0, 1.5, 0.0009, 6, 80.0)"
912,"(800.0, 3.0, 0.05, 10, 100.0)","(750.0, 2.8, 0.04, 8, 80.0)","(700.0, 2.5, 0.03, 6, 60.0)","(650.0, 2.2, 0.02, 5, 40.0)","(600.0, 2.0, 0.01, 4, 20.0)"
913,"(650.0, 2.5, 0.001, 5, 100.0)","(630.0, 2.3, 0.0015, 5, 90.0)","(610.0, 2.0, 0.002, 5, 80.0)","(590.0, 1.8, 0.0025, 5, 70.0)","(570.0, 1.5, 0.003, 5, 60.0)"
